id,year,loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,security_type,status,dtir1,income_to_loan_ratio,emi_estimate,emi_income_ratio
170299,2019,conforming,joint,no_preapproval,type1,p2,l1,nopc,non_business,606500,3.5,0.3867,6695.0,180.0,no,no,not_lpsm,1208000.0,sb,pr,home,2u,9720.0,exp,616,exp,45-54,not_inst,50.20695364,south,direct,0,38.0,0.016026380873866448,3369.4444444444443,0.3466506630086877
143595,2019,conforming,sex not available,preapproved,type1,p1,l2,nopc,non_business,106500,4.25,0.5785,3466.05,360.0,no,no,not_lpsm,118000.0,sb,pr,home,1u,2160.0,cib,701,cib,25-34,to_inst,90.25423729,south,direct,0,48.0,0.02028169014084507,295.8333333333333,0.13695987654320987
94141,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,536500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,678000.0,sb,pr,home,1u,9780.0,exp,637,cib,35-44,not_inst,79.12979351,north,direct,1,38.0,0.018229263746505124,1490.2777777777778,0.1523801408770734
117078,2019,conforming,female,no_preapproval,type1,p3,l1,nopc,non_business,206500,4.18,0.1029,5214.28,360.0,yes,no,not_lpsm,288000.0,sb,pr,home,1u,2400.0,cib,835,cib,65-74,to_inst,71.70138889,north,direct,0,47.0,0.01162227602905569,573.6111111111111,0.23900462962962962
43236,2019,conforming,male,no_preapproval,type2,p1,l1,nopc,business,286500,3.99,0.3858,2555.5550000000003,360.0,yes,no,not_lpsm,418000.0,sb,pr,home,1u,5340.0,equi,837,exp,25-34,to_inst,75.11160714,north,direct,1,39.0,0.018638743455497382,795.8333333333334,0.14903245942571786
93333,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,326500,3.99,0.384,3275.31,360.0,no,no,not_lpsm,558000.0,sb,pr,home,1u,4560.0,cib,622,cib,55-64,to_inst,58.5125448,south,direct,0,39.0,0.013966309341500765,906.9444444444445,0.19889132553606237
37965,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,276500,2.875,0.0666,8211.83,180.0,no,no,not_lpsm,468000.0,sb,pr,home,1u,6060.0,exp,653,exp,35-44,to_inst,59.08119658,south,direct,0,46.0,0.021916817359855335,1536.111111111111,0.2534836817015035
157330,2019,conforming,female,preapproved,type1,p1,l1,nopc,non_business,156500,4.25,1.2494,4632.88,360.0,no,no,not_lpsm,158000.0,sb,pr,home,1u,4200.0,exp,548,cib,45-54,to_inst,99.05063291,north,direct,0,36.0,0.0268370607028754,434.72222222222223,0.103505291005291
96418,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,426500,4.99,0.7,3839.53,360.0,yes,no,not_lpsm,658000.0,sb,pr,home,1u,9780.0,crif,608,cib,65-74,to_inst,64.81762918,north,direct,0,22.0,0.022930832356389215,1184.7222222222222,0.12113724153601453
140429,2019,conforming,male,preapproved,type3,p1,l1,nopc,non_business,356500,4.5,0.6836,8350.29,360.0,no,no,not_lpsm,348000.0,sb,pr,home,1u,5580.0,crif,549,cib,45-54,to_inst,102.4425287,north,direct,0,26.0,0.01565217391304348,990.2777777777778,0.17746913580246915
76263,2019,conforming,joint,no_preapproval,type3,p1,l1,nopc,non_business,346500,3.75,-0.3303,388.32,360.0,no,no,not_lpsm,368000.0,sb,pr,home,1u,12180.0,cib,617,exp,45-54,not_inst,94.1576087,north,direct,0,44.0,0.03515151515151515,962.5,0.07902298850574713
35583,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,196500,3.75,0.7929,6493.25,360.0,no,no,not_lpsm,208000.0,sb,pr,home,1u,4740.0,crif,662,exp,35-44,to_inst,94.47115385,south,direct,0,37.0,0.024122137404580152,545.8333333333334,0.11515471167369902
162624,2019,non_conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,426500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,598000.0,sb,pr,home,1u,5520.0,cib,603,exp,55-64,to_inst,71.32107023,central,direct,1,45.0,0.012942555685814771,1184.7222222222222,0.21462359098228662
151562,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,376500,3.75,0.189,7256.3,360.0,no,no,not_lpsm,718000.0,sb,pr,home,1u,8640.0,cib,664,exp,55-64,to_inst,52.43732591,south,direct,0,20.0,0.022948207171314742,1045.8333333333333,0.12104552469135801
123434,2019,non_conforming,joint,preapproved,type2,p1,l1,nopc,business,616500,3.5,-0.0031,1885.11,360.0,no,no,not_lpsm,678000.0,sb,pr,home,1u,7020.0,cib,684,exp,25-34,not_inst,90.92920354,north,direct,0,57.0,0.011386861313868613,1712.5,0.24394586894586895
93019,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,186500,5.375,1.0619,3015.0,360.0,yes,no,not_lpsm,238000.0,sb,pr,home,1u,4980.0,cib,817,exp,35-44,to_inst,78.36134454,central,direct,0,46.0,0.02670241286863271,518.0555555555555,0.1040272199910754
27188,2019,conforming,female,no_preapproval,type1,p1,l1,nopc,non_business,106500,3.99,0.3858,2555.5550000000003,360.0,yes,no,not_lpsm,138000.0,sb,sr,home,1u,4980.0,cib,669,cib,65-74,to_inst,77.17391304,central,direct,1,24.0,0.04676056338028169,295.8333333333333,0.05940428380187416
48829,2019,conforming,joint,preapproved,type1,p4,l1,nopc,non_business,376500,3.75,0.1967,3196.02,360.0,no,no,not_lpsm,998000.0,sb,pr,home,1u,12780.0,exp,747,exp,55-64,not_inst,37.7254509,south,direct,0,38.0,0.03394422310756972,1045.8333333333333,0.08183359415753781
73795,2019,conforming,male,preapproved,type1,p3,l1,nopc,non_business,276500,4.375,0.7365,4185.0,360.0,no,no,not_lpsm,358000.0,sb,pr,home,1u,5760.0,crif,658,exp,45-54,not_inst,77.23463687,north,direct,0,29.0,0.020831826401446655,768.0555555555555,0.13334297839506173
68535,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,396500,3.75,0.3395,8737.18,360.0,no,no,not_lpsm,538000.0,sb,pr,home,1u,8760.0,exp,646,exp,35-44,to_inst,73.69888476,south,direct,0,30.0,0.02209331651954603,1101.388888888889,0.12572932521562658
64619,2019,conforming,sex not available,no_preapproval,type1,p2,l1,nopc,non_business,96500,5.375,1.4072,2950.0,360.0,no,no,not_lpsm,168000.0,sb,ir,home,2u,3540.0,crif,829,cib,55-64,to_inst,57.44047619,south,direct,0,47.0,0.036683937823834195,268.05555555555554,0.07572190834902699
54710,2019,conforming,female,no_preapproval,type1,p1,l1,nopc,non_business,416500,4.75,0.2723,1202.26,360.0,yes,no,not_lpsm,528000.0,sb,pr,home,1u,10620.0,crif,534,cib,45-54,not_inst,78.88257576,south,direct,0,47.0,0.025498199279711885,1156.9444444444443,0.10894015484410964
105517,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,546500,4.875,0.5911,8630.0,360.0,no,no,not_lpsm,938000.0,sb,pr,home,1u,11280.0,exp,633,cib,55-64,to_inst,58.26226013,north,direct,0,29.0,0.020640439158279962,1518.0555555555557,0.13457939322301024
26587,2019,conforming,female,preapproved,type2,p1,l1,nopc,business,276500,3.125,0.4969,9198.57,360.0,no,no,not_lpsm,278000.0,sb,pr,home,1u,9300.0,exp,574,exp,35-44,to_inst,99.46043165,north,direct,0,21.0,0.03363471971066908,768.0555555555555,0.08258661887694145
26498,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,136500,3.99,0.3858,2555.5550000000003,180.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,3000.0,equi,610,exp,55-64,to_inst,75.11160714,south,direct,1,39.0,0.02197802197802198,758.3333333333334,0.25277777777777777
58061,2019,conforming,female,no_preapproval,type1,p4,l1,nopc,non_business,186500,4.125,0.5027,3090.2,360.0,no,no,not_lpsm,238000.0,sb,pr,home,1u,2880.0,crif,582,cib,65-74,to_inst,78.36134454,north,direct,0,48.0,0.01544235924932976,518.0555555555555,0.1798804012345679
33925,2019,conforming,male,preapproved,type1,p3,l1,nopc,non_business,206500,4.125,0.6767,3812.5,360.0,no,no,not_lpsm,438000.0,sb,pr,home,1u,5520.0,crif,836,cib,65-74,to_inst,47.14611872,north,direct,0,26.0,0.026731234866828088,573.6111111111111,0.10391505636070852
120105,2019,conforming,female,no_preapproval,type1,p3,l1,nopc,non_business,146500,4.5,0.9969,3950.0,360.0,no,no,not_lpsm,188000.0,sb,pr,home,1u,2580.0,exp,607,cib,55-64,to_inst,77.92553191,central,direct,0,39.0,0.017610921501706484,406.94444444444446,0.1577304048234281
58521,2019,conforming,sex not available,no_preapproval,type1,p1,l1,nopc,non_business,96500,4.99,0.4069,1604.0,360.0,no,no,not_lpsm,118000.0,sb,pr,home,1u,3060.0,crif,714,exp,35-44,to_inst,81.77966102,south,direct,0,49.0,0.03170984455958549,268.05555555555554,0.0875998547567175
143680,2019,conforming,male,no_preapproval,type1,p1,l1,nopc,non_business,206500,4.56,0.5177,52.06,360.0,yes,no,not_lpsm,268000.0,sb,pr,home,1u,9780.0,cib,882,cib,65-74,not_inst,77.05223881,north,direct,0,29.0,0.04736077481840194,573.6111111111111,0.05865144285389684
127796,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,306500,4.25,0.5659,3025.0,240.0,yes,no,not_lpsm,748000.0,sb,pr,home,1u,6420.0,exp,564,exp,45-54,to_inst,40.97593583,central,direct,0,27.0,0.02094616639477977,1277.0833333333333,0.19892263759086187
93652,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,166500,4.375,0.4444,4212.5,360.0,no,no,not_lpsm,308000.0,sb,pr,home,1u,5400.0,exp,597,exp,>74,to_inst,54.05844156,south,direct,0,45.0,0.032432432432432434,462.5,0.08564814814814815
46081,2019,conforming,joint,no_preapproval,type1,p3,l2,nopc,non_business,156500,4.75,0.6289,3775.0,360.0,no,no,not_lpsm,268000.0,sb,pr,home,1u,5940.0,crif,642,exp,55-64,to_inst,58.39552239,south,direct,0,44.0,0.037955271565495205,434.72222222222223,0.07318555929667041
151598,2019,conforming,joint,no_preapproval,type2,p2,l1,nopc,business,116500,3.99,0.3858,2555.5550000000003,180.0,no,no,not_lpsm,248000.0,sb,pr,home,1u,1800.0,exp,538,exp,45-54,to_inst,46.97580645,south,direct,1,54.0,0.015450643776824034,647.2222222222222,0.3595679012345679
45708,2019,conforming,joint,preapproved,type1,p4,l1,nopc,non_business,336500,3.625,-0.253,0.0,348.0,no,no,not_lpsm,558000.0,sb,pr,home,1u,7860.0,cib,591,exp,35-44,not_inst,60.3046595,south,direct,0,26.0,0.02335809806835067,966.9540229885057,0.12302214032932643
171266,2019,conforming,male,preapproved,type2,p1,l1,nopc,business,266500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,4020.0,equi,728,exp,<25,not_inst,75.11160714,north,direct,1,39.0,0.015084427767354597,740.2777777777778,0.18414870093974572
92231,2019,conforming,joint,preapproved,type1,p3,l1,nopc,non_business,286500,3.625,0.7155,2555.5550000000003,180.0,no,no,not_lpsm,368000.0,sb,pr,home,1u,11100.0,crif,700,exp,45-54,to_inst,77.85326087,north,direct,0,36.0,0.0387434554973822,1591.6666666666667,0.1433933933933934
45023,2019,non_conforming,joint,preapproved,type2,p3,l1,nopc,business,186500,3.875,0.7382,3401.23,300.0,no,no,not_lpsm,218000.0,sb,pr,home,1u,4980.0,exp,706,exp,55-64,to_inst,85.55045872,north,direct,0,58.0,0.02670241286863271,621.6666666666666,0.1248326639892905
37999,2019,conforming,joint,no_preapproval,type2,p3,l1,nopc,business,196500,3.99,0.3858,2555.5550000000003,360.0,yes,no,not_lpsm,248000.0,sb,pr,home,1u,3240.0,cib,766,exp,45-54,to_inst,79.23387097,south,direct,1,45.0,0.01648854961832061,545.8333333333334,0.16846707818930043
119608,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,326500,3.375,-0.2658,3214.08,360.0,no,yes,not_lpsm,448000.0,sb,pr,home,1u,5580.0,crif,710,exp,45-54,not_inst,72.87946429,north,direct,0,32.0,0.017090352220520674,906.9444444444445,0.1625348466746316
67224,2019,conforming,female,no_preapproval,type2,p1,l1,nopc,business,136500,3.5,0.7303,1078.36,360.0,no,yes,not_lpsm,138000.0,sb,pr,home,1u,1920.0,crif,610,cib,25-34,not_inst,98.91304348,south,direct,0,45.0,0.014065934065934066,379.1666666666667,0.1974826388888889
137781,2019,conforming,sex not available,no_preapproval,type2,p1,l1,nopc,business,316500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,6480.0,equi,653,exp,35-44,to_inst,75.11160714,south,direct,1,39.0,0.020473933649289098,879.1666666666666,0.13567386831275718
45492,2019,conforming,joint,no_preapproval,type3,p3,l1,nopc,non_business,176500,3.99,0.3858,2555.5550000000003,360.0,yes,no,not_lpsm,198000.0,sb,pr,home,1u,3900.0,cib,819,exp,>74,to_inst,89.14141414,north,direct,1,44.0,0.02209631728045326,490.27777777777777,0.1257122507122507
125993,2019,conforming,female,no_preapproval,type1,p4,l1,nopc,non_business,526500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,1238000.0,sb,ir,home,1u,5700.0,cib,697,cib,45-54,not_inst,42.52827141,south,direct,1,40.0,0.010826210826210826,1462.5,0.2565789473684211
28835,2019,conforming,male,no_preapproval,type2,p1,l1,nopc,business,316500,5.375,1.9846,3534.05,360.0,yes,no,not_lpsm,328000.0,sb,pr,home,1u,7800.0,cib,571,cib,35-44,to_inst,96.49390244,north,direct,0,43.0,0.024644549763033177,879.1666666666666,0.11271367521367522
71993,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,266500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,408000.0,sb,pr,home,1u,4740.0,crif,621,exp,55-64,to_inst,65.31862745,north,direct,1,31.0,0.01778611632270169,740.2777777777778,0.1561767463666198
94651,2019,conforming,joint,no_preapproval,type1,p1,l1,nopc,non_business,386500,3.1,-0.3478,0.0,360.0,no,no,not_lpsm,488000.0,sb,sr,home,1u,10620.0,crif,704,exp,45-54,to_inst,79.20081967,north,direct,0,45.0,0.027477360931435962,1073.611111111111,0.10109332496338146
91121,2019,conforming,female,no_preapproval,type1,p4,l1,nopc,non_business,376500,3.875,0.295,0.0,360.0,no,no,not_lpsm,428000.0,sb,pr,home,1u,5940.0,crif,900,cib,45-54,not_inst,87.96728972,north,direct,0,47.0,0.015776892430278886,1045.8333333333333,0.1760662177328844
166483,2019,conforming,joint,no_preapproval,type1,p1,l1,nopc,non_business,186500,4.25,-0.1298,4750.0,360.0,no,no,not_lpsm,558000.0,sb,pr,home,1u,7140.0,cib,605,exp,25-34,to_inst,33.42293907,north,direct,0,9.0,0.03828418230563003,518.0555555555555,0.07255680049797697
103059,2019,conforming,female,no_preapproval,type1,p4,l1,nopc,non_business,296500,3.875,0.2484,3157.1,360.0,no,no,not_lpsm,318000.0,sb,pr,home,1u,4920.0,exp,839,cib,35-44,not_inst,93.23899371,south,direct,0,37.0,0.016593591905564923,823.6111111111111,0.1674006323396567
110972,2019,conforming,male,no_preapproval,type1,p1,l1,nopc,non_business,56500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,68000.0,sb,pr,home,1u,1260.0,crif,628,cib,<25,to_inst,83.08823529,north,direct,1,21.0,0.022300884955752213,156.94444444444446,0.12455908289241624
46942,2019,conforming,female,no_preapproval,type1,p1,l1,nopc,non_business,246500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,258000.0,sb,pr,home,1u,5100.0,crif,608,cib,25-34,to_inst,95.54263566,central,direct,1,45.0,0.020689655172413793,684.7222222222222,0.13425925925925924
29162,2019,conforming,male,no_preapproval,type3,p1,l1,nopc,non_business,36500,4.25,1.0345,850.89,360.0,no,no,not_lpsm,38000.0,sb,pr,home,1u,1320.0,cib,896,cib,35-44,to_inst,96.05263158,north,direct,0,36.0,0.03616438356164384,101.38888888888889,0.07680976430976431
73601,2019,conforming,joint,no_preapproval,type2,p3,l1,nopc,business,396500,4.125,0.7733,5884.13,360.0,no,no,not_lpsm,468000.0,sb,pr,home,1u,9900.0,cib,863,exp,45-54,to_inst,84.72222222,north,direct,0,36.0,0.024968474148802017,1101.388888888889,0.11125140291806959
92825,2019,conforming,male,no_preapproval,type1,p1,l1,nopc,non_business,256500,3.875,0.144,0.0,360.0,no,no,not_lpsm,268000.0,sb,pr,home,1u,3120.0,cib,691,cib,25-34,not_inst,95.70895522,north,direct,0,36.0,0.012163742690058479,712.5,0.2283653846153846
43426,2019,conforming,joint,no_preapproval,type1,p4,l1,nopc,non_business,366500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,7380.0,equi,619,exp,55-64,not_inst,75.11160714,north,direct,1,39.0,0.020136425648021827,1018.0555555555555,0.13794790725685036
137678,2019,conforming,male,no_preapproval,type1,p3,l2,nopc,non_business,156500,4.56,0.4483,0.0,360.0,no,no,not_lpsm,298000.0,sb,pr,home,1u,2280.0,crif,627,cib,45-54,not_inst,52.51677852,north,direct,0,48.0,0.014568690095846645,434.72222222222223,0.19066764132553607
42886,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,426500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,4200.0,equi,513,exp,35-44,to_inst,75.11160714,south,direct,1,39.0,0.00984759671746776,1184.7222222222222,0.2820767195767196
139191,2019,conforming,joint,preapproved,type1,p3,l1,nopc,non_business,636500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,8760.0,equi,750,exp,45-54,not_inst,75.11160714,south,direct,1,39.0,0.013762765121759623,1768.0555555555557,0.2018328259766616
68487,2019,conforming,male,no_preapproval,type2,p3,l1,nopc,business,506500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,598000.0,sb,pr,home,1u,3660.0,cib,576,cib,45-54,not_inst,84.69899666,north,direct,1,26.0,0.007226061204343534,1406.9444444444443,0.38441105039465695
30994,2019,conforming,female,preapproved,type2,p1,l1,nopc,business,326500,3.25,0.4362,2437.39,360.0,no,no,not_lpsm,338000.0,sb,pr,home,1u,3540.0,exp,759,cib,25-34,not_inst,96.59763314,north,direct,0,51.0,0.010842266462480857,906.9444444444445,0.25619899560577525
52947,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,286500,4.99,0.728,2185.63,360.0,no,no,not_lpsm,338000.0,sb,pr,home,1u,7560.0,crif,788,exp,45-54,to_inst,84.76331361,north,direct,0,31.0,0.02638743455497382,795.8333333333334,0.10526895943562611
63032,2019,conforming,female,no_preapproval,type1,p3,l1,nopc,non_business,276500,4.75,0.4224,9056.25,360.0,no,no,not_lpsm,608000.0,sb,pr,home,2u,4140.0,cib,664,cib,45-54,to_inst,45.47697368,north,direct,0,33.0,0.014972875226039782,768.0555555555555,0.18552066559312935
145332,2019,conforming,male,no_preapproval,type1,p3,l1,nopc,non_business,646500,5.25,1.0629,7752.19,360.0,no,no,not_lpsm,828000.0,sb,pr,home,1u,9600.0,crif,508,cib,45-54,to_inst,78.07971014,north,direct,0,34.0,0.014849187935034803,1795.8333333333333,0.1870659722222222
167143,2019,conforming,joint,no_preapproval,type1,p2,l1,nopc,non_business,416500,4.75,1.0758,0.0,360.0,no,no,not_lpsm,518000.0,sb,pr,home,1u,8520.0,crif,702,exp,35-44,to_inst,80.40540541,north,direct,0,37.0,0.020456182472989196,1156.9444444444443,0.13579160146061553
50162,2019,conforming,sex not available,no_preapproval,type3,p3,l1,nopc,non_business,256500,3.99,0.3858,2555.5550000000003,360.0,no,no,not_lpsm,418000.0,sb,pr,home,1u,3780.0,equi,895,exp,55-64,to_inst,75.11160714,south,direct,1,39.0,0.014736842105263158,712.5,0.1884920634920635
102410,2019,conforming,male,no_preapproval,type1,p4,l1,nopc,non_business,636500,4.625,0.9068,1869.34,360.0,no,no,not_lpsm,848000.0,sb,pr,home,1u,8700.0,cib,870,cib,35-44,not_inst,75.05896226,south,direct,0,39.0,0.013668499607227023,1768.0555555555557,0.20322477650063858
52359,2019,conforming,sex not available,no_preapproval,type1,p1,l2,nopc,non_business,106500,3.99,0.3858,2555.5550000000003,300.0,yes,no,not_lpsm,128000.0,sb,pr,home,1u,720.0,cib,846,cib,35-44,to_inst,83.203125,south,direct,1,48.0,0.0067605633802816905,355.0,0.4930555555555556
115783,2019,conforming,female,no_preapproval,type1,p3,l2,nopc,non_business,666500,5.375,1.3418,10238.75,360.0,no,no,not_lpsm,948000.0,sb,pr,home,1u,6660.0,cib,539,cib,65-74,to_inst,70.30590717,central,direct,0,45.0,0.009992498124531133,1851.388888888889,0.2779863196529863
99769,2019,conforming,female,no_preapproval,type1,p1,l1,nopc,non_business,396500,5.125,1.0759,1317.75,360.0,yes,no,not_lpsm,428000.0,sb,pr,home,1u,12180.0,exp,685,exp,25-34,to_inst,92.64018692,south,direct,0,47.0,0.030718789407314,1101.388888888889,0.09042601715015508
33849,2019,conforming,sex not available,no_preapproval,type1,p3,l1,nopc,non_business,296500,3.75,0.2474,7030.0,180.0,no,no,not_lpsm,428000.0,sb,pr,home,1u,8280.0,crif,768,exp,65-74,to_inst,69.27570093,south,direct,0,39.0,0.027925801011804384,1647.2222222222222,0.1989398819108964
54738,2019,conforming,sex not available,no_preapproval,type2,p4,l1,nopc,business,256500,4.125,1.7761,0.0,240.0,no,no,not_lpsm,338000.0,sb,pr,home,1u,5820.0,cib,873,cib,45-54,to_inst,75.88757396,south,direct,0,39.0,0.022690058479532163,1068.75,0.18363402061855671
54324,2019,conforming,sex not available,no_preapproval,type1,p4,l1,nopc,non_business,306500,3.875,0.3367,8977.5,360.0,no,no,not_lpsm,438000.0,sb,pr,home,1u,7620.0,crif,524,exp,35-44,to_inst,69.97716895,south,direct,0,37.0,0.024861337683523655,851.3888888888889,0.11173082531350248
173492,2019,conforming,joint,no_preapproval,type1,p3,l1,nopc,non_business,406500,3.5,-0.0302,8630.0,360.0,no,yes,not_lpsm,508000.0,sb,pr,home,1u,8400.0,exp,830,exp,35-44,not_inst,80.01968504,south,direct,0,38.0,0.020664206642066422,1129.1666666666667,0.1344246031746032
156698,2019,conforming,sex not available,no_preapproval,type1,p1,l2,nopc,non_business,296500,3.99,0.3858,2555.5550000000003,300.0,yes,no,not_lpsm,368000.0,sb,pr,home,1u,2700.0,exp,519,cib,45-54,to_inst,80.57065217,south,direct,1,49.0,0.009106239460370995,988.3333333333334,0.3660493827160494
